Date,Close,High,Low,Open,Volume
2012-05-18,37.99576187133789,44.724282100009326,37.767171551118984,41.792356181854956,573576400
2012-05-21,33.821495056152344,36.43538195928824,32.797807137508464,36.3061774150545,168192700
2012-05-22,30.81006622314453,33.384197714086056,30.75043436769169,32.4102025271521,101786600
2012-05-23,31.803937911987305,32.300874441862106,31.167859760359534,31.17779871843652,73600000
2012-05-24,32.8276252746582,33.00652272503711,31.57534691333061,32.748117403003555,50237200
2012-05-25,31.714488983154297,32.74811786863476,30.91939129867887,32.698424974228445,37149800
2012-05-29,28.663299560546875,31.495838196106117,28.474463145999607,31.287123865151255,78063400
2012-05-30,28.01728057861328,29.36894657814204,27.689302562358073,28.524156039309936,57267900
2012-05-31,29.418642044067383,29.48821285280686,26.66561329816687,28.375074225988154,111639200
2012-06-01,27.550161361694336,28.971400183150042,27.222183317947824,28.7129929523706,41855500
2012-06-04,26.735183715820312,27.480588476832004,26.278003038984394,27.03334675762239,35230300
2012-06-05,25.711498260498047,27.589917836951688,25.592232652878558,26.53641286824006,42473400
2012-06-06,26.645734786987305,27.00352967612063,25.363639593696767,25.91026898928395,61489200
2012-06-07,26.1487979888916,27.182426814448583,25.989778461215497,26.83457088678374,26159500
2012-06-08,26.933961868286133,27.589917974302555,26.27800576226971,26.387330516164095,38034000
2012-06-11,26.844512939453125,27.898017905694353,26.675554434858185,27.013471444048065,28219600
2012-06-12,27.23212242126465,27.599856300470993,26.794817728720947,27.311632193030547,15816800
2012-06-13,27.102922439575195,27.927837114288895,26.933963920866958,27.490532378397692,17102800
2012-06-14,28.116670608520508,28.146485587977967,27.212244353173865,27.480590542265865,16855000
2012-06-15,29.826129913330078,29.915578637849663,28.176300832110293,28.335320365553475,43563800
2012-06-18,31.217554092407227,31.883451044587748,29.229807881387792,29.776437331153133,42978900
2012-06-19,31.714488983154297,31.982835162538155,30.51190349842741,31.346757014957813,30849000
2012-06-20,31.406391143798828,31.734369199375486,30.959147479074954,31.72443024064134,15553600
2012-06-21,31.644920349121094,32.30087645784274,31.31694229476027,31.47596184259203,21875300
2012-06-22,32.847503662109375,33.24505440006592,31.863571462220392,32.21142551443876,74834000
2012-06-25,31.863569259643555,32.81768641519591,31.356691914220733,32.65866688927051,24352900
2012-06-26,32.89720153808594,33.23511857912172,32.30087913217593,32.4897136760715,24858700
2012-06-27,32.032527923583984,32.698424838095654,31.704549893145536,32.26111826996118,28568000
2012-06-28,31.167858123779297,31.99277074856755,30.71067555455603,31.764180411787077,17713300
2012-06-29,30.90945053100586,31.793996890154933,30.571533560972266,31.724426083794302,19526900
2012-07-02,30.58147430419922,31.53559152542428,30.362821019255005,31.05853291481175,14122000
2012-07-03,31.008838653564453,31.24736794835651,30.611287933248704,30.720614570901766,8763600
2012-07-05,31.277183532714844,31.436203065663843,30.829941807169174,31.128102957532953,10032100
2012-07-06,31.535593032836914,31.704551535796263,31.068473357908125,31.24737081935479,10945600
2012-07-09,31.97289276123047,32.678545476412665,31.79399721262965,31.90332195416421,17785200
2012-07-10,31.277183532714844,32.28099551924437,30.969083424583957,32.23130262607119,14269500
2012-07-11,30.780244827270508,31.366630024152037,30.362818109077928,31.287120263337364,13030300
2012-07-12,30.62122917175293,31.207614442669076,30.412516734136574,30.511904421618752,11300700
2012-07-13,30.531782150268555,30.879638128081,30.37276259966788,30.849823147132483,8108300
2012-07-16,28.076913833618164,30.313128209747045,28.037158001457914,30.313128209747045,24672100
2012-07-17,27.91789436340332,28.41483089262636,26.983653157678532,28.30550424958532,30438600
2012-07-18,28.9316463470459,29.110543807111707,27.977527191915744,28.136546735160355,16841800
2012-07-19,28.82231903076172,29.31925556577485,28.454585160760526,29.229806837819492,13685100
2012-07-20,28.583789825439453,29.289438797807694,28.544033992575777,28.822319135634174,11869100
2012-07-23,28.573850631713867,28.822318898076595,27.83838479075968,27.94771143457126,12390700
2012-07-24,28.275686264038086,29.26955921678934,27.9278303514427,28.64341819498521,11539800
2012-07-25,29.160236358642578,29.30931694171351,27.907956048654327,28.216056173089246,17230200
2012-07-26,26.685489654541016,28.05703352063822,26.566224063911488,27.57997494944461,64597400
2012-07-27,23.564727783203125,24.389644188247303,22.143490993814915,23.047915266908458,123102300
2012-07-30,23.008161544799805,23.892709879737964,22.888897836138742,23.852954046409295,29285900
2012-07-31,21.576984405517578,23.22681551956962,21.477598610599255,23.22681551956962,56179400
2012-08-01,20.7520694732666,21.447781400839585,20.712315535050646,21.36827162874517,44604400
2012-08-02,19.91721534729004,20.712312969758553,19.698562079364503,20.64274216475034,56374500
2012-08-03,20.960783004760742,22.024226876553154,19.778073531576105,20.235256125306794,80647000
2012-08-06,21.78569984436035,22.014290217264588,21.169497648202604,21.258946384671674,27778900
2012-08-07,20.593050003051758,22.312451911221387,20.374398602922312,22.063983635575994,36782900
2012-08-08,20.593050003051758,21.020415740467836,20.09611345176097,20.583111044546442,29537400
2012-08-09,20.88127326965332,21.040292807993083,20.483724423803913,20.622866045935602,15610700
2012-08-10,21.67637062072754,21.686309578675395,21.000536645572456,21.278821781125256,25794700
2012-08-13,21.46765899658203,22.31245149723453,21.268883621488808,22.014288434594693,24973100
2012-08-14,20.2551326751709,21.467659054307546,20.12593000797661,21.27882263702746,39308800
2012-08-15,21.070110321044922,21.27882276056956,20.275010709580265,20.513540024320914,47861100
2012-08-16,19.74825668334961,20.35451790401481,19.569359246029233,20.314763971089306,157565300
2012-08-17,18.933279037475586,19.956968863725674,18.883586147982626,19.887398060170643,129293400
2012-08-20,19.887401580810547,20.006665294971636,18.63512120814378,18.933282389209054,101186600
2012-08-21,19.042606353759766,19.857581902981902,18.973035547703578,19.46003308575919,70640600
2012-08-22,19.320894241333008,19.41034297497929,18.843833696665325,19.241384466498822,49892200
